source_verse,target_verse,votes
"Isaiah 60:7","Isaiah 56:7",8
"Isaiah 60:7","Isaiah 60:13",3
"Isaiah 60:7","Isaiah 42:11",3
"Isaiah 60:7","Job 42:8",4
"Isaiah 60:7","Genesis 25:13",6
"Isaiah 60:8","Isaiah 45:22",2
"Isaiah 60:8","Hebrews 12:1",3
"Isaiah 60:8","Revelation 7:9",5
"Isaiah 60:8","Luke 13:29",4
"Isaiah 60:8","Isaiah 49:21",3
"Isaiah 60:8","Isaiah 60:4",3
"Isaiah 60:9","Zephaniah 2:11",2
"Isaiah 60:9","1 Kings 8:41",2
"Isaiah 60:9","Isaiah 51:5",4
"Isaiah 60:9","Isaiah 2:16",5
"Isaiah 60:9","Genesis 9:27",2
"Isaiah 60:9","Luke 2:32",2
"Isaiah 60:9","Zechariah 14:14",2
"Isaiah 60:9","Isaiah 57:17",2
"Isaiah 60:9","Isaiah 43:4",2
"Isaiah 60:9","Isaiah 43:6",2
"Isaiah 60:9","Joshua 9:9",2
"Isaiah 60:9","Psalms 72:10",2
"Isaiah 60:9","Jeremiah 3:17",2
"Isaiah 60:9","Jeremiah 30:19",2
"Isaiah 60:9","Isaiah 60:4",2
"Isaiah 60:9","Isaiah 49:1",3
"Isaiah 60:9","Isaiah 42:10",3
"Isaiah 60:9","Isaiah 11:11",4
"Isaiah 60:9","1 Kings 22:48",2
"Isaiah 60:9","Exodus 33:19",2
"Isaiah 60:9","Isaiah 55:5",6
"Isaiah 60:9","Galatians 4:26",3
"Isaiah 60:9","1 Kings 10:22",2
"Isaiah 60:9","1 Kings 10:1",2
"Isaiah 60:9","John 17:26",2
"Isaiah 60:9","Galatians 3:26",2
"Isaiah 60:9","Isaiah 42:4",3
"Isaiah 60:9","Proverbs 18:20",2
"Isaiah 60:9","Acts 9:15",2
"Isaiah 60:10","Isaiah 12:1",6
"Isaiah 60:10","Isaiah 61:5",14
"Isaiah 60:10","Isaiah 66:21",3
"Isaiah 60:10","Psalms 30:5",6
"Isaiah 60:10","Zechariah 6:15",7
"Isaiah 60:10","Revelation 21:26",8
"Isaiah 60:10","Revelation 21:24",7
"Isaiah 60:10","Isaiah 49:23",13
"Isaiah 60:10","Isaiah 60:3",7
"Isaiah 60:11","Isaiah 60:18",8
"Isaiah 60:11","Isaiah 60:5",11
"Isaiah 60:11","Isaiah 62:10",5
"Isaiah 60:11","Psalms 149:8",1
"Isaiah 60:12","Luke 19:27",4
"Isaiah 60:12","Isaiah 54:15",6
"Isaiah 60:12","Matthew 21:44",4
"Isaiah 60:12","Psalms 2:12",5
"Isaiah 60:12","Daniel 2:35",4
"Isaiah 60:12","Isaiah 14:2",5
"Isaiah 60:12","Isaiah 41:11",5
"Isaiah 60:13","1 Chronicles 28:2",4
"Isaiah 60:13","Ezra 7:27",2
"Isaiah 60:13","Isaiah 66:1",2
"Isaiah 60:13","Psalms 132:7",4
"Isaiah 60:13","Psalms 96:6",4
"Isaiah 60:13","Isaiah 55:13",2
"Isaiah 60:13","Isaiah 35:2",5
"Isaiah 60:14","Revelation 14:1",6
"Isaiah 60:14","Isaiah 49:23",16
"Isaiah 60:14","Isaiah 45:14",11
"Isaiah 60:14","Revelation 3:12",8
"Isaiah 60:14","Isaiah 62:12",9
"Isaiah 60:14","Isaiah 1:26",9
"Isaiah 60:14","Psalms 87:3",6
"Isaiah 60:14","Hebrews 12:22",11
"Isaiah 60:14","Revelation 3:9",20
"Isaiah 60:14","Jeremiah 16:19",7
"Isaiah 60:15","Isaiah 61:7",19
"Isaiah 60:15","Isaiah 4:2",6
"Isaiah 60:15","Isaiah 6:12",7
"Isaiah 60:15","Isaiah 35:10",8
"Isaiah 60:15","Isaiah 65:18",6
"Isaiah 60:15","Revelation 11:2",6
"Isaiah 60:15","Jeremiah 33:11",8
"Isaiah 60:15","Jeremiah 30:17",16
"Isaiah 60:16","Isaiah 61:6",12
"Isaiah 60:16","Isaiah 59:20",8
"Isaiah 60:16","Isaiah 49:23",15
"Isaiah 60:16","Isaiah 66:14",13
"Isaiah 60:16","Ezekiel 34:30",9
"Isaiah 60:17","Hebrews 11:40",8
"Isaiah 60:17","2 Peter 3:13",4
"Isaiah 60:17","Zechariah 12:8",6
"Isaiah 60:17","Isaiah 30:26",7
"Isaiah 60:17","Isaiah 1:26",6
"Isaiah 60:18","Micah 4:3",6
"Isaiah 60:18","Isaiah 11:9",13
"Isaiah 60:18","Zechariah 9:8",11
"Isaiah 60:18","Isaiah 26:1",15
"Isaiah 60:18","Isaiah 2:4",7
"Isaiah 60:19","Revelation 22:5",14
"Isaiah 60:19","Luke 2:32",4
"Isaiah 60:19","Zechariah 2:5",12
"Isaiah 60:19","Psalms 36:9",9
"Isaiah 60:19","Psalms 3:3",6
"Isaiah 60:19","Revelation 21:23",19
"Isaiah 60:19","Psalms 4:2",2
"Isaiah 60:19","Psalms 62:7",5
"Isaiah 60:20","Psalms 27:1",12
"Isaiah 60:20","Psalms 84:11",20
"Isaiah 60:20","Isaiah 30:26",10
"Isaiah 60:20","Isaiah 35:10",17
"Isaiah 60:20","Isaiah 30:19",9
"Isaiah 60:20","Isaiah 65:19",8
"Isaiah 60:20","Amos 8:9",4
"Isaiah 60:20","Malachi 4:2",11
"Isaiah 60:20","Revelation 21:4",24
"Isaiah 60:20","Isaiah 25:8",9
"Isaiah 60:21","Matthew 5:5",4
"Isaiah 60:21","Isaiah 43:7",4
"Isaiah 60:21","Revelation 5:10",3
"Isaiah 60:21","Psalms 37:22",9
"Isaiah 60:21","Revelation 21:27",4
"Isaiah 60:21","Revelation 21:7",3
"Isaiah 60:21","Isaiah 57:13",4
"Isaiah 60:21","Isaiah 49:3",3
"Isaiah 60:21","Isaiah 62:4",4
"Isaiah 60:21","Ephesians 2:7",4
"Isaiah 60:21","2 Peter 3:13",3
"Isaiah 60:21","2 Thessalonians 1:10",3
"Isaiah 60:21","Ephesians 1:12",3
"Isaiah 60:21","Isaiah 19:25",3
"Isaiah 60:21","Isaiah 52:1",4
"Isaiah 60:21","Isaiah 29:23",6
"Isaiah 60:21","Matthew 15:13",10
"Isaiah 60:21","Isaiah 44:23",3
"Isaiah 60:21","Ephesians 1:6",3
"Isaiah 60:21","Psalms 37:11",8
"Isaiah 60:21","Isaiah 45:11",4
"Isaiah 60:21","Isaiah 51:2",4
"Isaiah 60:21","Ephesians 2:10",4
"Isaiah 60:21","Isaiah 61:3",5
"Isaiah 60:21","Psalms 92:13",5
"Isaiah 60:21","Isaiah 43:21",4
"Isaiah 60:21","John 15:2",5
"Isaiah 60:21","Isaiah 61:7",4
"Isaiah 60:22","Luke 18:7",27
"Isaiah 60:22","Daniel 2:35",7
"Isaiah 60:22","Habakkuk 2:3",57
"Isaiah 60:22","Acts 2:41",8
"Isaiah 60:22","Acts 5:14",10
"Isaiah 60:22","Hebrews 10:36",39
"Isaiah 60:22","2 Peter 3:8",16
"Isaiah 60:22","Isaiah 5:19",13
"Isaiah 60:22","Isaiah 66:8",16
"Isaiah 60:22","Daniel 2:44",12
"Isaiah 60:22","Revelation 7:9",12
"Isaiah 61:1","Psalms 102:20",43
"Isaiah 61:1","John 1:41",30
"Isaiah 61:1","Isaiah 48:16",67
"Isaiah 61:1","Psalms 2:6",38
"Isaiah 61:1","Psalms 69:32",34
"Isaiah 61:1","Isaiah 66:2",32
"Isaiah 61:1","Isaiah 42:1",110
"Isaiah 61:1","Psalms 147:3",114
"Isaiah 61:1","Luke 7:22",158
"Isaiah 61:1","Psalms 25:9",31
"Isaiah 61:1","Isaiah 42:7",148
"Isaiah 61:1","Psalms 51:17",38
"Isaiah 61:1","Matthew 11:5",133
"Isaiah 61:1","Isaiah 57:15",85
"Isaiah 61:1","Psalms 34:18",74
"Isaiah 61:1","2 Corinthians 7:6",35
"Isaiah 61:1","John 3:34",62
"Isaiah 61:1","Isaiah 59:21",36
"Isaiah 61:1","Hosea 6:1",51
"Isaiah 61:1","Hebrews 1:9",34
"Isaiah 61:1","Psalms 45:7",46
"Isaiah 61:1","Psalms 22:26",46
"Isaiah 61:1","Acts 26:18",63
"Isaiah 61:1","Matthew 3:16",54
"Isaiah 61:1","Acts 4:27",27
"Isaiah 61:1","Acts 10:38",87
"Isaiah 61:1","Isaiah 52:9",25
"Isaiah 61:1","Jeremiah 34:8",24
"Isaiah 61:1","Isaiah 49:9",72
"Isaiah 61:1","Psalms 149:4",30
"Isaiah 61:1","Daniel 9:24",35
"Isaiah 61:2","2 Corinthians 6:2",4
"Isaiah 61:2","Isaiah 35:4",6
"Isaiah 61:2","Jeremiah 46:10",5
"Isaiah 61:2","Isaiah 49:8",6
"Isaiah 61:2","1 Thessalonians 2:16",7
"Isaiah 61:2","Matthew 5:4",19
"Isaiah 61:2","Isaiah 66:14",6
"Isaiah 61:2","Jeremiah 31:13",7
"Isaiah 61:2","Isaiah 57:18",10
"Isaiah 61:2","Luke 4:19",10
"Isaiah 61:2","Isaiah 34:8",15
"Isaiah 61:2","Luke 6:21",5
"Isaiah 61:2","Isaiah 25:8",7
"Isaiah 61:3","Zechariah 3:5",15
"Isaiah 61:3","1 Peter 4:14",9
"Isaiah 61:3","Ecclesiastes 9:8",27
"Isaiah 61:3","Esther 9:22",10
"Isaiah 61:3","Psalms 104:15",8
"Isaiah 61:3","John 16:20",40
"Isaiah 61:3","Psalms 30:11",51
"Isaiah 61:3","Luke 15:22",9
"Isaiah 61:3","Psalms 45:7",28
"Isaiah 61:3","Isaiah 61:10",34
"Isaiah 61:3","Isaiah 12:1",5
"Isaiah 61:3","Psalms 23:5",19
"Isaiah 61:3","2 Thessalonians 1:10",7
"Isaiah 61:3","John 15:8",9
"Isaiah 61:3","Matthew 5:16",11
"Isaiah 61:3","Philippians 1:11",13
"Isaiah 61:3","Esther 8:15",10
"Isaiah 61:3","1 Corinthians 6:20",15
"Isaiah 61:3","1 Peter 2:9",20
"Isaiah 61:4","Isaiah 58:12",17
"Isaiah 61:6","Revelation 20:6",4
"Isaiah 61:6","2 Corinthians 11:23",4
"Isaiah 61:6","Isaiah 23:18",2
"Isaiah 61:6","Isaiah 66:12",3
"Isaiah 61:6","Romans 12:1",3
"Isaiah 61:6","1 Peter 2:5",7
"Isaiah 61:6","Isaiah 66:21",5
"Isaiah 61:6","Revelation 1:6",1
"Isaiah 61:6","Ezekiel 14:11",3
"Isaiah 61:6","Exodus 19:6",11
"Isaiah 61:6","1 Corinthians 4:1",3
"Isaiah 61:6","2 Corinthians 6:4",2
"Isaiah 61:6","1 Peter 2:9",7
"Isaiah 61:6","Revelation 5:10",5
"Isaiah 61:6","1 Corinthians 3:5",2
"Isaiah 61:7","Psalms 16:11",25
"Isaiah 61:7","Isaiah 35:10",17
"Isaiah 61:7","Isaiah 51:11",20
"Isaiah 61:7","Matthew 25:46",13
"Isaiah 61:7","Job 42:10",37
"Isaiah 61:7","Isaiah 40:2",27
"Isaiah 61:7","2 Kings 2:9",22
"Isaiah 61:7","Zechariah 9:12",35
"Isaiah 61:7","2 Thessalonians 2:16",13
"Isaiah 61:7","Deuteronomy 21:17",12
"Isaiah 61:7","2 Corinthians 4:17",19
"Isaiah 61:8","Psalms 37:28",9
"Isaiah 61:8","Psalms 50:5",4
"Isaiah 61:8","Psalms 11:7",17
"Isaiah 61:8","Proverbs 3:6",5
"Isaiah 61:8","Psalms 33:5",5
"Isaiah 61:8","Proverbs 8:20",6
"Isaiah 61:8","Matthew 23:13",3
"Isaiah 61:8","2 Thessalonians 3:5",4
"Isaiah 61:8","Isaiah 55:3",10
"Isaiah 61:8","Psalms 32:8",4
"Isaiah 61:8","Jeremiah 32:40",10
"Isaiah 61:8","Jeremiah 9:24",13
"Isaiah 61:8","Isaiah 5:16",4
"Isaiah 61:8","Psalms 99:4",6
"Isaiah 61:8","Psalms 45:7",5
"Isaiah 61:8","2 Samuel 23:5",5
"Isaiah 61:8","Genesis 17:7",10
"Isaiah 61:9","Acts 3:26",5
"Isaiah 61:9","Zechariah 8:13",3
"Isaiah 61:9","Psalms 115:14",8
"Isaiah 61:9","Isaiah 44:3",11
"Isaiah 61:9","Isaiah 65:23",3
"Isaiah 61:9","Genesis 22:18",5
"Isaiah 61:10","Habakkuk 3:18",7
"Isaiah 61:10","Jeremiah 2:32",3
"Isaiah 61:10","2 Chronicles 6:41",7
"Isaiah 61:10","Isaiah 52:1",10
"Isaiah 61:10","Genesis 24:53",2
"Isaiah 61:10","Psalms 132:16",15
"Isaiah 61:10","Philippians 4:4",5
"Isaiah 61:10","Isaiah 49:18",13
"Isaiah 61:10","Zechariah 10:7",3
"Isaiah 61:10","Romans 14:17",11
"Isaiah 61:10","Psalms 28:7",3
"Isaiah 61:10","Romans 3:22",7
"Isaiah 61:10","Romans 5:11",13
"Isaiah 61:10","Galatians 3:27",8
"Isaiah 61:10","Revelation 21:2",15
"Isaiah 61:10","Isaiah 25:9",6
"Isaiah 61:10","Luke 15:22",9
"Isaiah 61:10","Revelation 21:9",5
"Isaiah 61:10","Psalms 132:9",16
"Isaiah 61:10","Isaiah 61:3",8
"Isaiah 61:10","Romans 13:14",8
"Isaiah 61:10","1 Samuel 2:1",8
"Isaiah 61:10","1 Peter 1:8",7
"Isaiah 61:10","Nehemiah 8:10",4
"Isaiah 61:10","Isaiah 35:10",5
"Isaiah 61:10","Philippians 3:9",14
"Isaiah 61:10","Isaiah 51:11",8
"Isaiah 61:11","Isaiah 62:1",5
"Isaiah 61:11","Matthew 13:23",4
"Isaiah 61:11","Isaiah 45:8",5
"Isaiah 61:11","Isaiah 60:18",4
"Isaiah 61:11","Matthew 13:3",4
"Isaiah 61:11","Isaiah 58:11",9
"Isaiah 61:11","1 Peter 2:9",8
"Isaiah 61:11","Matthew 13:8",3
"Isaiah 61:11","Psalms 85:11",5
"Isaiah 61:11","Isaiah 62:7",5
"Isaiah 61:11","Psalms 72:3",4
"Isaiah 61:11","Psalms 72:16",4
"Isaiah 62:1","Psalms 137:6",4
"Isaiah 62:1","2 Thessalonians 3:1",3
"Isaiah 62:1","Luke 10:2",2
"Isaiah 62:1","Hebrews 7:25",6
"Isaiah 62:1","Matthew 5:16",4
"Isaiah 62:1","Zechariah 2:12",3
"Isaiah 62:1","1 Peter 2:9",10
"Isaiah 62:1","Isaiah 51:9",5
"Isaiah 62:1","Proverbs 4:18",19
"Isaiah 62:1","Micah 4:2",4
"Isaiah 62:1","Psalms 51:18",4
"Isaiah 62:2","Isaiah 62:12",13
"Isaiah 62:2","Acts 11:26",6
"Isaiah 62:2","Isaiah 52:10",6
"Isaiah 62:2","Isaiah 62:4",7
"Isaiah 62:2","Isaiah 60:11",4
"Isaiah 62:2","Colossians 1:23",4
"Isaiah 62:2","Isaiah 60:16",5
"Isaiah 62:2","Isaiah 49:6",6
"Isaiah 62:2","Isaiah 66:19",7
"Isaiah 62:2","Isaiah 61:9",6
"Isaiah 62:2","Genesis 32:28",6
"Isaiah 62:2","Genesis 17:5",11
"Isaiah 62:2","Acts 9:15",4
"Isaiah 62:2","Isaiah 65:15",10
"Isaiah 62:2","Isaiah 66:12",9
"Isaiah 62:2","Genesis 17:15",8
"Isaiah 62:2","Isaiah 49:23",8
"Isaiah 62:2","Revelation 2:17",10
"Isaiah 62:2","Micah 5:8",5
"Isaiah 62:2","Jeremiah 33:16",5
"Isaiah 62:2","Acts 26:23",4
"Isaiah 62:3","Luke 2:14",1
"Isaiah 62:3","Isaiah 28:5",16
"Isaiah 62:3","Zechariah 9:16",14
"Isaiah 62:3","1 Thessalonians 2:19",14
"Isaiah 62:4","Revelation 21:2",12
"Isaiah 62:4","Isaiah 62:12",25
"Isaiah 62:4","Hebrews 13:5",6
"Isaiah 62:4","1 Peter 2:10",19
"Isaiah 62:4","Isaiah 60:15",16
"Isaiah 62:4","Isaiah 54:1",17
"Isaiah 62:4","2 Corinthians 11:2",14
"Isaiah 62:4","Psalms 149:4",17
"Isaiah 62:4","Jeremiah 32:41",21
"Isaiah 62:4","Isaiah 62:5",15
"Isaiah 62:4","Isaiah 49:14",10
"Isaiah 62:4","Zephaniah 3:17",27
"Isaiah 62:4","John 3:29",5
"Isaiah 62:4","Jeremiah 3:14",16
"Isaiah 62:4","Isaiah 61:10",19
"Isaiah 62:5","Hebrews 12:2",5
"Isaiah 62:5","Isaiah 65:19",6
"Isaiah 62:5","Song of Solomon 3:11",2
"Isaiah 62:5","Jeremiah 32:41",3
"Isaiah 62:5","Isaiah 62:4",6
"Isaiah 62:6","Luke 18:39",3
"Isaiah 62:6","1 Corinthians 12:28",2
"Isaiah 62:6","Song of Solomon 3:3",1
"Isaiah 62:6","Genesis 32:12",3
"Isaiah 62:6","Psalms 74:2",4
"Isaiah 62:6","Acts 10:31",1
"Isaiah 62:6","1 Thessalonians 5:17",8
"Isaiah 62:6","Genesis 32:26",3
"Isaiah 62:6","Isaiah 43:26",2
"Isaiah 62:6","Isaiah 56:10",5
"Isaiah 62:6","Hebrews 13:17",5
"Isaiah 62:6","Psalms 74:18",3
"Isaiah 62:6","2 Chronicles 8:14",3
"Isaiah 62:6","Song of Solomon 5:7",1
"Isaiah 62:6","Jeremiah 6:17",6
"Isaiah 62:6","Isaiah 52:8",14
"Isaiah 62:6","Acts 10:4",2
"Isaiah 62:6","Revelation 6:10",2
"Isaiah 62:6","Isaiah 62:1",3
"Isaiah 62:7","Jeremiah 33:9",12
"Isaiah 62:7","Revelation 11:15",6
"Isaiah 62:7","Isaiah 60:18",11
"Isaiah 62:7","Matthew 6:13",5
"Isaiah 62:8","Deuteronomy 28:33",9
"Isaiah 62:8","Leviticus 26:16",5
"Isaiah 62:8","Deuteronomy 32:40",5
"Isaiah 62:8","Jeremiah 5:17",5
"Isaiah 62:8","Deuteronomy 28:31",8
"Isaiah 62:8","Isaiah 1:7",5
"Isaiah 62:8","Ezekiel 20:5",6
"Isaiah 62:9","Deuteronomy 16:11",5
"Isaiah 62:9","Deuteronomy 12:7",4
"Isaiah 62:9","Deuteronomy 16:14",3
"Isaiah 62:9","Deuteronomy 12:12",4
"Isaiah 62:10","Isaiah 11:16",4
"Isaiah 62:10","Matthew 22:9",8
"Isaiah 62:10","Isaiah 60:11",3
"Isaiah 62:10","Isaiah 11:10",10
"Isaiah 62:10","Isaiah 49:22",14
"Isaiah 62:10","Isaiah 18:3",7
"Isaiah 62:10","Hebrews 12:13",14
"Isaiah 62:10","Isaiah 40:3",16
"Isaiah 62:10","Isaiah 11:12",7
"Isaiah 62:10","Isaiah 52:11",4
"Isaiah 62:10","Isaiah 57:14",17
"Isaiah 62:10","Isaiah 48:20",4
"Isaiah 62:10","Exodus 17:15",7
"Isaiah 62:11","Isaiah 49:6",16
"Isaiah 62:11","John 12:15",51
"Isaiah 62:11","Zechariah 9:9",127
"Isaiah 62:11","Mark 16:15",13
"Isaiah 62:11","Matthew 21:5",59
"Isaiah 62:11","Isaiah 49:4",18
"Isaiah 62:11","Revelation 22:12",34
"Isaiah 62:12","Revelation 5:9",2
"Isaiah 62:12","Matthew 28:20",3
"Isaiah 62:12","Hebrews 13:5",4
"Isaiah 62:12","Isaiah 60:21",2
"Isaiah 62:12","Isaiah 62:4",8
"Isaiah 62:12","Deuteronomy 26:19",8
"Isaiah 62:12","Isaiah 42:16",4
"Isaiah 62:12","1 Peter 2:9",10
"Isaiah 62:12","Isaiah 35:9",6
"Isaiah 62:12","John 4:23",3
"Isaiah 62:12","Deuteronomy 28:9",7
"Isaiah 62:12","Psalms 107:2",5
"Isaiah 62:12","Luke 19:10",3
"Isaiah 62:12","Deuteronomy 7:6",6
"Isaiah 62:12","Isaiah 65:1",3
"Isaiah 62:12","Matthew 16:18",4
"Isaiah 62:12","John 10:16",3
"Isaiah 63:1","Song of Solomon 3:6",2
"Isaiah 63:1","Song of Solomon 6:10",2
"Isaiah 63:1","Song of Solomon 8:5",4
"Isaiah 63:1","Numbers 23:19",5
"Isaiah 63:1","Matthew 21:10",3
"Isaiah 63:1","Psalms 137:7",9
"Isaiah 63:1","Isaiah 45:19",2
"Isaiah 63:1","Isaiah 9:5",1
"Isaiah 63:1","Revelation 19:13",15
"Isaiah 63:1","Hebrews 7:25",1
"Isaiah 63:1","Isaiah 45:23",1
"Isaiah 63:1","Zephaniah 3:17",2
"Isaiah 63:2","Revelation 19:15",2
"Isaiah 63:2","Revelation 19:13",20
"Isaiah 63:3","Isaiah 22:5",3
"Isaiah 63:3","Micah 7:10",6
"Isaiah 63:3","Isaiah 25:10",2
"Isaiah 63:3","Isaiah 63:6",4
"Isaiah 63:3","Zechariah 10:5",5
"Isaiah 63:3","2 Kings 9:33",2
"Isaiah 63:3","Malachi 4:3",6
"Isaiah 63:3","Lamentations 1:15",5
"Isaiah 63:4","Revelation 11:13",4
"Isaiah 63:4","Isaiah 61:2",7
"Isaiah 63:4","Isaiah 35:4",7
"Isaiah 63:4","Isaiah 34:8",9
"Isaiah 63:4","Zechariah 3:8",2
"Isaiah 63:4","Luke 21:22",4
"Isaiah 63:4","Revelation 18:20",5
"Isaiah 63:4","Jeremiah 51:6",7
"Isaiah 63:5","Psalms 44:3",7
"Isaiah 63:5","Isaiah 52:10",4
"Isaiah 63:5","Isaiah 41:28",4
"Isaiah 63:5","Isaiah 51:9",2
"Isaiah 63:5","Psalms 98:1",4
"Isaiah 63:5","Hosea 1:7",4
"Isaiah 63:5","Isaiah 40:10",4
"Isaiah 63:5","1 Corinthians 1:24",3
"Isaiah 63:5","John 16:32",3
"Isaiah 63:5","Isaiah 63:3",3
"Isaiah 63:5","Isaiah 50:2",4
"Isaiah 63:6","Revelation 16:6",2
"Isaiah 63:6","Revelation 18:21",2
"Isaiah 63:6","Job 21:20",2
"Isaiah 63:6","Revelation 16:19",3
"Isaiah 63:6","Isaiah 29:9",2
"Isaiah 63:6","Lamentations 3:15",2
"Isaiah 63:6","Psalms 60:3",2
"Isaiah 63:6","Isaiah 49:26",3
"Isaiah 63:6","Revelation 14:10",3
"Isaiah 63:6","Psalms 75:8",2
"Isaiah 63:7","Psalms 107:21",2
"Isaiah 63:7","Ephesians 2:4",9
"Isaiah 63:7","Nehemiah 9:31",2
"Isaiah 63:7","Nehemiah 9:27",2
"Isaiah 63:7","1 Kings 8:66",3
"Isaiah 63:7","Psalms 107:31",2
"Isaiah 63:7","Hosea 2:19",2
"Isaiah 63:7","2 Chronicles 7:10",2
"Isaiah 63:7","Psalms 63:3",2
"Isaiah 63:7","Psalms 107:8",2
"Isaiah 63:7","Lamentations 3:32",2
"Isaiah 63:7","Isaiah 54:8",2
"Isaiah 63:7","Romans 5:20",2
"Isaiah 63:7","Nehemiah 9:25",2
"Isaiah 63:7","Isaiah 55:7",2
"Isaiah 63:7","Romans 2:4",4
"Isaiah 63:7","1 Timothy 1:14",2
"Isaiah 63:7","Psalms 51:1",3
"Isaiah 63:7","Nehemiah 9:35",2
"Isaiah 63:7","Psalms 107:15",2
"Isaiah 63:7","Psalms 86:5",8
"Isaiah 63:7","Zechariah 9:17",2
"Isaiah 63:7","Isaiah 51:2",2
"Isaiah 63:7","Psalms 86:15",7
"Isaiah 63:8","Romans 11:28",2
"Isaiah 63:8","Zephaniah 3:7",2
"Isaiah 63:8","Jude 1:25",2
"Isaiah 63:8","Isaiah 12:2",3
"Isaiah 63:8","Isaiah 57:11",2
"Isaiah 63:8","John 1:47",2
"Isaiah 63:8","Exodus 24:7",2
"Isaiah 63:8","Colossians 3:9",2
"Isaiah 63:8","Isaiah 43:11",2
"Isaiah 63:8","Hosea 13:4",2
"Isaiah 63:8","Exodus 6:7",3
"Isaiah 63:8","Psalms 106:21",2
"Isaiah 63:8","Isaiah 41:8",2
"Isaiah 63:8","Isaiah 51:4",2
"Isaiah 63:8","Isaiah 43:3",2
"Isaiah 63:8","Ephesians 4:25",2
"Isaiah 63:8","Exodus 3:7",2
"Isaiah 63:8","Deuteronomy 33:29",2
"Isaiah 63:8","1 John 4:14",2
"Isaiah 63:8","Genesis 17:7",4
"Isaiah 63:8","Jeremiah 14:8",2
"Isaiah 63:9","Malachi 3:1",14
"Isaiah 63:9","Psalms 78:38",9
"Isaiah 63:9","Revelation 5:9",7
"Isaiah 63:9","Exodus 19:4",12
"Isaiah 63:9","Exodus 14:19",12
"Isaiah 63:9","Hebrews 2:18",6
"Isaiah 63:9","Deuteronomy 1:31",12
"Isaiah 63:9","Judges 10:16",10
"Isaiah 63:9","Revelation 1:5",8
"Isaiah 63:9","Genesis 48:16",8
"Isaiah 63:9","Titus 2:14",7
"Isaiah 63:9","Hebrews 4:15",8
"Isaiah 63:9","1 Corinthians 10:9",1
"Isaiah 63:9","Luke 15:5",3
"Isaiah 63:9","Acts 9:4",1
"Isaiah 63:9","Matthew 25:45",3
"Isaiah 63:9","Zechariah 2:8",7
"Isaiah 63:9","Acts 12:11",13
"Isaiah 63:9","Matthew 25:40",4
"Isaiah 63:9","Exodus 33:14",22
"Isaiah 63:9","Hosea 1:7",4
"Isaiah 63:9","Acts 7:38",5
"Isaiah 63:10","Matthew 22:7",3
"Isaiah 63:10","Ezekiel 20:8",6
"Isaiah 63:10","Isaiah 65:2",3
"Isaiah 63:10","Ezekiel 20:21",4
"Isaiah 63:10","Exodus 15:24",4
"Isaiah 63:10","Ephesians 4:30",14
"Isaiah 63:10","Psalms 78:8",4
"Isaiah 63:10","Nehemiah 9:29",4
"Isaiah 63:10","Psalms 78:56",12
"Isaiah 63:10","Psalms 51:11",5
"Isaiah 63:10","Exodus 32:8",3
"Isaiah 63:10","Exodus 23:21",4
"Isaiah 63:10","Psalms 78:40",11
"Isaiah 63:10","Ezekiel 2:3",3
"Isaiah 63:10","Ezekiel 2:7",4
"Isaiah 63:10","Lamentations 1:20",2
"Isaiah 63:10","Nehemiah 9:26",3
"Isaiah 63:10","Exodus 16:8",4
"Isaiah 63:10","Ezekiel 20:13",3
"Isaiah 63:10","Jeremiah 30:14",2
"Isaiah 63:10","Isaiah 1:2",3
"Isaiah 63:10","Ezekiel 6:9",4
"Isaiah 63:10","Deuteronomy 9:7",4
"Isaiah 63:10","Psalms 78:49",3
"Isaiah 63:10","Lamentations 1:18",3
"Isaiah 63:10","Acts 7:51",17
"Isaiah 63:10","Jeremiah 21:5",7
"Isaiah 63:11","Nehemiah 9:20",2
"Isaiah 63:11","Haggai 2:5",4
"Isaiah 63:11","Psalms 77:20",4
"Isaiah 63:11","Exodus 14:30",2
"Isaiah 63:11","Psalms 25:6",2
"Isaiah 63:11","Psalms 143:5",2
"Isaiah 63:11","Numbers 11:17",5
"Isaiah 63:11","Zechariah 4:6",3
"Isaiah 63:11","Isaiah 63:15",2
"Isaiah 63:11","Daniel 4:8",2
"Isaiah 63:11","Exodus 14:22",4
"Isaiah 63:11","Numbers 11:29",3
"Isaiah 63:11","Numbers 11:25",4
"Isaiah 63:11","Jeremiah 2:6",2
"Isaiah 63:12","Exodus 15:6",2
"Isaiah 63:12","Isaiah 11:15",2
"Isaiah 63:12","Romans 9:17",1
"Isaiah 63:12","Exodus 15:13",2
"Isaiah 63:12","Psalms 80:1",3
"Isaiah 63:12","Exodus 15:16",5
"Isaiah 63:12","Nehemiah 9:11",3
"Isaiah 63:12","Isaiah 55:13",3
"Isaiah 63:12","Psalms 78:13",4
"Isaiah 63:12","Joshua 3:16",4
"Isaiah 63:13","Habakkuk 3:15",2
"Isaiah 63:13","Jeremiah 31:9",3
"Isaiah 63:13","Psalms 106:9",2
"Isaiah 63:14","Nehemiah 9:5",2
"Isaiah 63:14","2 Samuel 7:23",2
"Isaiah 63:14","Numbers 14:21",2
"Isaiah 63:14","Joshua 22:4",2
"Isaiah 63:14","Isaiah 63:12",4
"Isaiah 63:14","1 Chronicles 29:13",2
"Isaiah 63:14","Joshua 23:1",3
"Isaiah 63:14","Ephesians 1:6",2
"Isaiah 63:14","Luke 2:14",2
